MUKEY,musym,muname,areasymbol,areaname,Corn Yield(bu/Ha),Soybean Yield(bu/Ha),Wheat Yield(bu/Ha),Crop Rotations,Removal Rate,Code,Slope(%),SlopeLength(m),T_factor,K_factor,Sand(%),Silt(%),Clay(%),Organic matter(%),Rainfall_Erosivity,Soil erosion,SCI,Organic Matter factor,Field Operation factor,Soil erosion factor,,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,,CS,0.20,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.38,0.763,0.479,0.962,0.933,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,,CS,0.35,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.429,0.698,0.322,0.961,0.925,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,,CS,0.52,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.607,0.623,0.156,0.956,0.893,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,,CS,0.83,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.771,0.483,-0.179,0.955,0.865,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,190,CSW,0.00,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.149,1.08,1.27,0.959,0.974,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,190,CSW,0.20,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.557,0.789,0.588,0.934,0.902,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,190,CSW,0.35,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.642,0.719,0.423,0.93,0.887,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,190,CSW,0.52,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.744,0.664,0.299,0.927,0.869,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",400,120,190,CSW,0.83,Lc,1,53,5,0.24,5.5,47,47.5,4,110,1.08,0.483,-0.124,0.926,0.811,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,,CS,0.00,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.246,0.959,0.958,0.962,0.955,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,,CS,0.20,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.316,0.841,0.668,0.962,0.945,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,,CS,0.35,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.361,0.766,0.485,0.961,0.938,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,,CS,0.52,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.529,0.681,0.292,0.956,0.909,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,,CS,0.83,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.695,0.519,-0.0977,0.955,0.8804,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,210,CSW,0.00,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.124,1.18,1.51,0.959,0.962,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,210,CSW,0.20,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.492,0.859,0.757,0.934,0.913,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,210,CSW,0.35,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.57,0.78,0.569,0.93,0.902,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,210,CSW,0.52,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.668,0.718,0.427,0.927,0.882,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",470,130,210,CSW,0.83,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.988,0.515,-0.0519,0.926,0.8268,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,,CS,0.00,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.404,0.734,0.409,0.962,0.928,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,,CS,0.20,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.492,0.657,0.223,0.962,0.915,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,,CS,0.35,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.542,0.608,0.107,0.961,0.904,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,,CS,0.52,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.73,0.55,-0.0179,0.956,0.8738,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,,CS,0.83,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.875,0.445,-0.266,0.955,0.847,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,180,CSW,0.00,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.183,0.98,1.01,0.959,0.962,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,180,CSW,0.20,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.631,0.712,0.401,0.934,0.89,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,180,CSW,0.35,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.722,0.653,0.266,0.93,0.873,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,180,CSW,0.52,Lc,1,53,5,0.24,5.5,47,47.5,4,110,0.829,0.609,0.167,0.927,0.857,0,,,,,,
169093,Lc,Latty silty clay,OH051,"Fulton County, Ohio",290,120,180,CSW,0.83,Lc,1,53,5,0.24,5.5,47,47.5,4,110,1.17,0.453,-0.191,0.926,0.795,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,,CS,0.00,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.284,0.87,0.739,0.962,0.948,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,,CS,0.20,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.356,0.767,0.488,0.962,0.935,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,,CS,0.35,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.4,0.702,0.329,0.961,0.93,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,,CS,0.52,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.563,0.627,0.162,0.956,0.899,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,,CS,0.83,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.719,0.486,-0.177,0.955,0.874,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,160,CSW,0.00,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.163,1.03,1.12,0.959,0.992,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,160,CSW,0.20,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.568,0.76,0.516,0.934,0.9,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,160,CSW,0.35,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.649,0.693,0.36,0.93,0.885,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,160,CSW,0.52,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.744,0.64,0.24,0.927,0.866,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",410,120,160,CSW,0.83,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,1.06,0.471,-0.156,0.926,0.815,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,,CS,0.00,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.229,0.975,0.995,0.962,0.961,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,,CS,0.20,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.292,0.854,0.698,0.962,0.95,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,,CS,0.35,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.333,0.777,0.51,0.961,0.943,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,,CS,0.52,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.485,0.69,0.313,0.956,0.912,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,,CS,0.83,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.643,0.524,-0.0885,0.955,0.887,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,190,CSW,0.00,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.129,1.15,1.43,0.959,0.972,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,190,CSW,0.20,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.48,0.846,0.723,0.934,0.916,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,190,CSW,0.35,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.555,0.768,0.539,0.93,0.902,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,190,CSW,0.52,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.645,0.707,0.397,0.927,0.887,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",480,130,190,CSW,0.83,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.949,0.51,-0.0685,0.926,0.835,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,,CS,0.00,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.414,0.706,0.34,0.962,0.926,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,,CS,0.20,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.498,0.632,0.163,0.962,0.91,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,,CS,0.35,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.546,0.586,0.0513,0.961,0.9054,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,,CS,0.52,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.723,0.53,-0.0674,0.956,0.8728,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,,CS,0.83,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.866,0.43,-0.305,0.955,0.85,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,130,CSW,0.00,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.233,0.862,0.717,0.959,0.958,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,130,CSW,0.20,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.712,0.643,0.236,0.934,0.875,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,130,CSW,0.35,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.804,0.592,0.12,0.93,0.86,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,130,CSW,0.52,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,0.905,0.552,0.0319,0.927,0.8422,0,,,,,,
170651,Lc,Latty clay,OH137,"Putnam County, Ohio",280,110,130,CSW,0.83,Lc,1,91,5,0.2,23.3,29.2,47.5,4,115,1.24,0.419,-0.269,0.926,0.781,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,,CS,0.00,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.385,0.788,0.542,0.962,0.932,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,,CS,0.20,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.48,0.696,0.32,0.962,0.916,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,,CS,0.35,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.537,0.637,0.18,0.961,0.903,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,,CS,0.52,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.738,0.569,0.032,0.956,0.869,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,,CS,0.83,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.921,0.443,-0.265,0.955,0.835,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,160,CSW,0.00,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.196,0.981,1.01,0.959,0.967,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,160,CSW,0.20,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.681,0.717,0.418,0.934,0.881,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,160,CSW,0.35,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.779,0.654,0.274,0.93,0.862,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,160,CSW,0.52,Lc,1,46,5,0.24,5.5,47,47.5,4,115,0.893,0.605,0.164,0.927,0.843,0,,,,,,
168453,Lc,Latty silty clay,OH039,"Defiance County, Ohio",350,100,160,CSW,0.83,Lc,1,46,5,0.24,5.5,47,47.5,4,115,1.26,0.443,-0.207,0.926,0.777,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,,CS,0.00,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.359,0.837,0.663,0.962,0.935,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,,CS,0.20,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.451,0.739,0.426,0.962,0.919,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,,CS,0.35,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.507,0.677,0.277,0.961,0.909,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,,CS,0.52,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.714,0.605,0.119,0.956,0.875,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,,CS,0.83,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.906,0.47,-0.201,0.955,0.842,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,160,CSW,0.00,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.205,0.995,1.05,0.959,0.957,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,160,CSW,0.20,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.685,0.736,0.465,0.934,0.882,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,160,CSW,0.35,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.782,0.671,0.316,0.93,0.863,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,160,CSW,0.52,Lc,1,38,5,0.24,5.5,47,47.5,4,115,0.9,0.62,0.202,0.927,0.842,0,,,,,,
169626,Lc,Latty silty clay,OH175,"Wyandot County, Ohio",390,120,160,CSW,0.83,Lc,1,38,5,0.24,5.5,47,47.5,4,115,1.29,0.454,-0.178,0.926,0.774,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,,CS,0.00,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.604,0.604,0.225,0.962,0.646,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,,CS,0.20,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.514,0.514,0.0529,0.962,0.5402,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,,CS,0.35,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.455,0.455,-0.0571,0.961,0.4672,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,,CS,0.52,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.35,0.35,-0.173,0.956,0.184,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,,CS,0.83,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.196,0.196,-0.409,0.955,-0.112,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,180,CSW,0.00,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.765,0.765,0.527,0.959,0.853,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,180,CSW,0.20,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.465,0.465,0.0965,0.934,0.264,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,180,CSW,0.35,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.393,0.393,-0.0151,0.93,0.1352,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,180,CSW,0.52,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.326,0.326,-0.0986,0.927,-0.0268,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",410,130,180,CSW,0.83,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.0939,0.0939,-0.389,0.926,-0.6045,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,,CS,0.00,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,1.64,0.668,0.352,0.962,0.712,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,,CS,0.20,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,2.19,0.571,0.159,0.962,0.613,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,,CS,0.35,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,2.56,0.508,0.0348,0.961,0.5484,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,,CS,0.52,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,4.05,0.402,-0.0949,0.956,0.2878,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,,CS,0.83,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,5.71,0.237,-0.361,0.955,-0.003,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,200,CSW,0.00,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,0.685,0.829,0.674,0.959,0.879,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,200,CSW,0.20,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,3.66,0.524,0.197,0.934,0.358,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,200,CSW,0.35,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,4.36,0.448,0.0729,0.93,0.2342,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,200,CSW,0.52,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,5.22,0.379,-0.0206,0.927,0.0822,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",470,140,200,CSW,0.83,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,8.37,0.139,-0.344,0.926,-0.469,1,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,,CS,0.00,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,2.82,0.502,0.0411,0.962,0.5038,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,,CS,0.20,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,3.6,0.416,-0.105,0.962,0.366,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,,CS,0.35,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,4.09,0.361,-0.199,0.961,0.281,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,,CS,0.52,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,5.9,0.256,-0.297,0.956,-0.038,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,,CS,0.83,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,7.73,0.111,-0.499,0.955,-0.357,1,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,150,CSW,0.00,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,1.23,0.665,0.312,0.959,0.783,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,150,CSW,0.20,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,5.21,0.369,-0.0535,0.934,0.084,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,150,CSW,0.35,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,6.04,0.301,-0.148,0.93,-0.059,0,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,150,CSW,0.52,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,7.04,0.236,-0.22,0.927,-0.234,1,,,,,,
169900,LeB,"Lewisburg-Celina silt loams, 2 to 6 percent slopes",OH097,"Madison County, Ohio",350,100,150,CSW,0.83,LeB,4,53,3,0.37,26.1,52.4,21.5,2.5,130,10.6,0.0115,-0.467,0.926,-0.8605,1,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,,CS,0.00,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.452,0.797,0.571,0.962,0.919,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,,CS,0.20,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.578,0.702,0.344,0.962,0.898,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,,CS,0.35,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.655,0.642,0.201,0.961,0.886,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,,CS,0.52,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.945,0.569,0.0508,0.956,0.8314,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,,CS,0.83,Lf,1,76,5,0.37,18,54.5,27.5,4,110,1.22,0.438,-0.254,0.955,0.788,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,190,CSW,0.00,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.212,1,1.06,0.959,0.962,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,190,CSW,0.20,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.861,0.721,0.444,0.934,0.849,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,190,CSW,0.35,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.998,0.655,0.294,0.93,0.827,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,190,CSW,0.52,Lf,1,76,5,0.37,18,54.5,27.5,4,110,1.17,0.602,0.181,0.927,0.794,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",400,120,190,CSW,0.83,Lf,1,76,5,0.37,18,54.5,27.5,4,110,1.71,0.429,-0.204,0.926,0.701,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,,CS,0.00,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.365,0.884,0.78,0.962,0.936,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,,CS,0.20,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.476,0.774,0.516,0.962,0.914,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,,CS,0.35,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.547,0.705,0.35,0.961,0.903,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,,CS,0.52,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.818,0.624,0.175,0.956,0.858,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,,CS,0.83,Lf,1,76,5,0.37,18,54.5,27.5,4,110,1.09,0.472,-0.18,0.955,0.81,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,210,CSW,0.00,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.175,1.09,1.28,0.959,0.972,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,210,CSW,0.20,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.756,0.786,0.597,0.934,0.868,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,210,CSW,0.35,Lf,1,76,5,0.37,18,54.5,27.5,4,110,0.884,0.712,0.427,0.93,0.846,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,210,CSW,0.52,Lf,1,76,5,0.37,18,54.5,27.5,4,110,1.04,0.653,0.297,0.927,0.817,0,,,,,,
169094,Lf,Lenawee silty clay loam,OH051,"Fulton County, Ohio",470,130,210,CSW,0.83,Lf,1,76,5,0.37,18,54.5,27.5,4,110,1.57,0.46,-0.138,0.926,0.724,0,,,,,,
